serial,path,ipaddress,adaptive_question_order_1,adaptive_question_order_2,adaptive_question_order_3,adaptive_question_order_4,adaptive_question_order_5,adaptive_question_order_6,adaptive_question_order_7,adaptive_question_order_8,adaptive_question_order_9,adaptive_question_order_10,adaptive_question_order_11,adaptive_question_order_12,adaptive_question_order_13,adaptive_question_order_14,adaptive_question_order_15,adaptive_question_order_16,adaptive_question_order_17,adaptive_question_order_18,adaptive_question_order_19,adaptive_question_order_20,adaptive_question_id_1,adaptive_question_id_2,adaptive_question_id_3,adaptive_question_id_4,adaptive_question_id_5,adaptive_question_id_6,adaptive_question_id_7,adaptive_question_id_8,adaptive_question_id_9,adaptive_question_id_10,adaptive_question_id_11,adaptive_question_id_12,adaptive_question_id_13,adaptive_question_id_14,adaptive_question_id_15,adaptive_question_id_16,adaptive_question_id_17,adaptive_question_id_18,adaptive_question_id_19,adaptive_question_id_20,adaptive_question_info_1,adaptive_question_info_2,adaptive_question_info_3,adaptive_question_info_4,adaptive_question_info_5,adaptive_question_info_6,adaptive_question_info_7,adaptive_question_info_8,adaptive_question_info_9,adaptive_question_info_10,adaptive_question_info_11,adaptive_question_info_12,adaptive_question_info_13,adaptive_question_info_14,adaptive_question_info_15,adaptive_question_info_16,adaptive_question_info_17,adaptive_question_info_18,adaptive_question_info_19,adaptive_question_info_20,adaptive_response_answer_1,adaptive_response_answer_2,adaptive_response_answer_3,adaptive_response_answer_4,adaptive_response_answer_5,adaptive_response_answer_6,adaptive_response_answer_7,adaptive_response_answer_8,adaptive_response_answer_9,adaptive_response_answer_10,adaptive_response_answer_11,adaptive_response_answer_12,adaptive_response_answer_13,adaptive_response_answer_14,adaptive_response_answer_15,adaptive_response_answer_16,adaptive_response_answer_17,adaptive_response_answer_18,adaptive_response_answer_19,adaptive_response_answer_20,adaptive_response_time_1,adaptive_response_time_2,adaptive_response_time_3,adaptive_response_time_4,adaptive_response_time_5,adaptive_response_time_6,adaptive_response_time_7,adaptive_response_time_8,adaptive_response_time_9,adaptive_response_time_10,adaptive_response_time_11,adaptive_response_time_12,adaptive_response_time_13,adaptive_response_time_14,adaptive_response_time_15,adaptive_response_time_16,adaptive_response_time_17,adaptive_response_time_18,adaptive_response_time_19,adaptive_response_time_20
132506,3,71.195.94.184,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,262145,393217,458753,491521,491522,491523,491524,491525,492549,493061,493317,493318,493382,493383,493399,493400,493404,493405,A:$95/0days-B:$250/90days,A:$96/0days-B:$300/14days,A:$95/0days-B:$250/30days,A:$250/0days-B:$300/7days,A:$96/0days-B:$250/60days,A:$250/0days-B:$300/14days,A:$80/7days-B:$250/90days,A:$249/0days-B:$300/7days,A:$248/0days-B:$300/7days,A:$95/0days-B:$250/60days,A:$245/0days-B:$300/7days,A:$80/0days-B:$250/90days,A:$150/3days-B:$250/60days,A:$247/0days-B:$300/7days,A:$100/14days-B:$250/90days,A:$246/0days-B:$300/7days,A:$100/0days-B:$250/60days,A:$99/0days-B:$250/60days,A:$98/0days-B:$250/60days,A:$97/0days-B:$250/60days,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,1,2,1,1,1426520825.77426,1426520829.14264,1426520832.6542,1426520837.7411,1426520840.96123,1426520844.31958,1426520847.44106,1426520850.60458,1426520855.44854,1426520858.95602,1426520861.99996,1426520865.30821,1426520868.90157,1426520872.08993,1426520876.42453,1426520879.89602,1426520883.05636,1426520887.51712,1426520891.87265,1426520895.11651
132495,4,66.192.207.194,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,524288,524289,655361,720897,720898,737282,745474,745475,747523,748547,749059,749060,749188,749189,749221,749222,749230,749234,749235,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$250/0days-B:$300/14days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$247/0days-B:$300/14days,A:$100/14days-B:$150/90days,A:$248/0days-B:$300/7days,A:$99/0days-B:$150/90days,A:$246/0days-B:$300/14days,A:$247/0days-B:$300/7days,A:$98/0days-B:$150/90days,A:$245/0days-B:$300/14days,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1426521037.3262,1426521041.19983,1426521046.56889,1426521053.37867,1426521056.42852,1426521059.62836,1426521064.09327,1426521067.40269,1426521075.72691,1426521079.50661,1426521083.48297,1426521086.83341,1426521090.1865,1426521095.92528,1426521100.31771,1426521103.32338,1426521107.66119,1426521110.31636,1426521113.91328,1426521118.76809
132510,2,69.34.11.164,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,262145,262146,262147,294915,294916,303108,303109,303110,304134,304646,304902,304903,304904,304905,304906,304907,304908,304910,A:$95/0days-B:$250/90days,A:$96/0days-B:$300/14days,A:$95/0days-B:$250/30days,A:$150/0days-B:$300/14days,A:$150/0days-B:$300/7days,A:$50/3days-B:$250/30days,A:$120/0days-B:$150/3days,A:$245/0days-B:$300/7days,A:$150/3days-B:$300/14days,A:$100/0days-B:$150/3days,A:$99/0days-B:$150/3days,A:$246/0days-B:$300/7days,A:$247/0days-B:$300/7days,A:$80/7days-B:$250/30days,A:$248/0days-B:$300/7days,A:$50/0days-B:$250/30days,A:$249/0days-B:$300/7days,A:$250/0days-B:$300/7days,A:$120/0days-B:$300/14days,A:$98/0days-B:$150/3days,1,2,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1426521118.01558,1426521121.92827,1426521128.7073,1426521136.2746,1426521168.43871,1426521172.56716,1426521178.4657,1426521182.84445,1426521186.74321,1426521198.81196,1426521218.80376,1426521224.86295,1426521229.94067,1426521236.96578,1426521240.33609,1426521246.87306,1426521250.85344,1426521255.86139,1426521261.4619,1426521265.7054
132512,1,23.127.57.132,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,524288,524289,655361,655362,688130,704514,712706,716802,718850,719874,720386,720642,720770,720834,720866,720882,720890,720894,720896,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$250/0days-B:$300/14days,A:$120/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$150/0days-B:$250/90days,A:$248/0days-B:$300/14days,A:$150/3days-B:$250/60days,A:$150/0days-B:$250/60days,A:$247/0days-B:$300/14days,A:$100/0days-B:$250/90days,A:$246/0days-B:$300/14days,A:$99/0days-B:$250/90days,A:$245/0days-B:$300/14days,A:$98/0days-B:$250/90days,A:$97/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$96/0days-B:$250/90days,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1426521251.03925,1426521254.91323,1426521259.36693,1426521269.84913,1426521273.78477,1426521278.24266,1426521282.41607,1426521286.57479,1426521290.59566,1426521295.26205,1426521299.4501,1426521303.33313,1426521307.53758,1426521311.90859,1426521315.37515,1426521318.8432,1426521322.47376,1426521326.23448,1426521330.33263,1426521335.32536
132514,3,50.160.132.66,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,524288,524289,655361,720897,720898,737282,745474,745475,747523,748547,749059,749060,749188,749252,749253,749269,749277,749278,749280,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$250/0days-B:$300/14days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$247/0days-B:$300/14days,A:$100/14days-B:$150/90days,A:$99/0days-B:$150/90days,A:$248/0days-B:$300/7days,A:$246/0days-B:$300/14days,A:$98/0days-B:$150/90days,A:$247/0days-B:$300/7days,A:$97/0days-B:$150/90days,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1426521264.80667,1426521268.08702,1426521271.59286,1426521275.49188,1426521278.61247,1426521282.54666,1426521286.67624,1426521290.86654,1426521295.46541,1426521299.03845,1426521303.69193,1426521308.85917,1426521312.76089,1426521318.12076,1426521324.1935,1426521339.23583,1426521352.10336,1426521357.29054,1426521360.23486,1426521364.97145
132517,2,24.62.163.231,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,524288,524289,655361,720897,720898,737282,745474,745475,747523,748547,749059,749315,749443,749507,749539,749555,749563,749564,749565,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$250/0days-B:$300/14days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$99/0days-B:$150/90days,A:$100/14days-B:$150/90days,A:$247/0days-B:$300/14days,A:$98/0days-B:$150/90days,A:$97/0days-B:$150/90days,A:$249/0days-B:$250/90days,A:$247/0days-B:$250/90days,A:$248/0days-B:$250/30days,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1426521320.32806,1426521323.39433,1426521326.44358,1426521330.15975,1426521333.36762,1426521336.18027,1426521340.04964,1426521344.02057,1426521347.49993,1426521350.98368,1426521354.49582,1426521358.64529,1426521361.74577,1426521365.74627,1426521369.09229,1426521372.20509,1426521375.37482,1426521379.56454,1426521382.53135,1426521385.70722
132515,4,142.197.218.152,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,524288,524289,655361,655362,688130,704514,712706,712707,714755,714756,714757,715013,715014,715078,715110,715126,715127,715131,715133,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$250/0days-B:$300/14days,A:$120/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$150/0days-B:$250/90days,A:$248/0days-B:$300/14days,A:$150/3days-B:$250/60days,A:$247/0days-B:$300/14days,A:$246/0days-B:$300/14days,A:$150/0days-B:$250/60days,A:$245/0days-B:$300/14days,A:$100/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$99/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$247/0days-B:$300/7days,A:$98/0days-B:$250/90days,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,1426521371.59912,1426521374.86841,1426521379.49895,1426521382.72449,1426521385.13687,1426521388.60085,1426521392.92925,1426521395.71412,1426521398.9298,1426521401.88432,1426521404.50709,1426521407.81475,1426521410.86418,1426521414.01027,1426521417.90901,1426521420.78248,1426521423.68616,1426521426.67928,1426521429.366,1426521432.46676
132516,1,192.152.249.253,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,524288,524289,655361,720897,720898,737282,745474,749570,749571,750595,750596,750597,750598,750599,750600,750601,750602,750603,750605,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$245/0days-B:$250/90days,A:$250/0days-B:$300/14days,A:$246/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$247/0days-B:$300/7days,A:$247/0days-B:$250/90days,A:$246/0days-B:$300/7days,A:$245/0days-B:$300/7days,A:$249/0days-B:$250/90days,A:$245/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$99/0days-B:$150/90days,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1426521549.93755,1426521554.35102,1426521557.59443,1426521562.68722,1426521566.60177,1426521570.08206,1426521575.05687,1426521578.94177,1426521583.75079,1426521587.70913,1426521591.92419,1426521595.91679,1426521599.21134,1426521603.45274,1426521607.95313,1426521611.2785,1426521614.94617,1426521618.23466,1426521621.55455,1426521625.32439
132518,3,72.189.101.95,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,262145,393217,393218,393219,393220,393221,393222,395270,395271,395272,395528,395656,395720,395752,395768,395769,395773,395775,A:$95/0days-B:$250/90days,A:$96/0days-B:$300/14days,A:$95/0days-B:$250/30days,A:$250/0days-B:$300/7days,A:$80/7days-B:$250/90days,A:$245/0days-B:$300/7days,A:$80/7days-B:$250/60days,A:$246/0days-B:$300/7days,A:$150/0days-B:$300/14days,A:$150/3days-B:$250/30days,A:$50/3days-B:$250/60days,A:$80/0days-B:$250/30days,A:$247/0days-B:$300/7days,A:$248/0days-B:$300/7days,A:$100/0days-B:$250/30days,A:$249/0days-B:$300/7days,A:$50/0days-B:$250/60days,A:$99/0days-B:$250/30days,A:$120/0days-B:$250/30days,A:$98/0days-B:$250/30days,1,2,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,1426521676.06633,1426521681.25097,1426521685.45493,1426521688.77412,1426521694.17227,1426521698.91769,1426521704.85749,1426521709.78219,1426521713.87762,1426521719.53641,1426521724.2156,1426521730.38626,1426521734.75183,1426521738.14479,1426521742.56664,1426521746.81816,1426521751.84509,1426521756.12488,1426521759.8553,1426521763.67124
132522,3,72.161.43.90,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,262145,262146,327682,327683,344067,352259,352260,354308,354309,354821,354822,354950,354951,354983,354999,355007,355011,355012,A:$95/0days-B:$250/90days,A:$96/0days-B:$300/14days,A:$95/0days-B:$250/30days,A:$150/0days-B:$300/14days,A:$245/0days-B:$300/7days,A:$80/7days-B:$250/30days,A:$150/3days-B:$250/30days,A:$80/7days-B:$250/90days,A:$150/0days-B:$300/7days,A:$80/7days-B:$250/60days,A:$96/0days-B:$250/30days,A:$246/0days-B:$300/7days,A:$50/3days-B:$250/60days,A:$247/0days-B:$300/7days,A:$50/0days-B:$250/60days,A:$50/3days-B:$250/90days,A:$100/0days-B:$150/3days,A:$80/0days-B:$250/60days,A:$248/0days-B:$300/7days,A:$50/0days-B:$250/90days,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,2,1,2,1426522271.96611,1426522286.90486,1426522290.95181,1426522298.18051,1426522303.44508,1426522315.46474,1426522329.15269,1426522334.38356,1426522340.12436,1426522346.4043,1426522352.97833,1426522360.47342,1426522370.25414,1426522380.76737,1426522391.91613,1426522400.33185,1426522406.23408,1426522410.39339,1426522416.50073,1426522421.82592
132520,1,73.175.118.202,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,524288,524289,655361,720897,720898,737282,745474,749570,749571,750595,750596,750852,750853,750917,750949,750950,750958,750959,750961,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$245/0days-B:$250/90days,A:$250/0days-B:$300/14days,A:$246/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$247/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$247/0days-B:$300/7days,A:$249/0days-B:$250/90days,A:$248/0days-B:$300/14days,A:$246/0days-B:$250/30days,A:$246/0days-B:$300/7days,A:$245/0days-B:$250/60days,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1,2,1,1426522284.81766,1426522288.37261,1426522291.26763,1426522304.71025,1426522309.07705,1426522312.01927,1426522315.29728,1426522321.30785,1426522324.89986,1426522328.07485,1426522331.02814,1426522334.77223,1426522338.22884,1426522396.20322,1426522401.74691,1426522405.02898,1426522407.89441,1426522411.48609,1426522417.09052,1426522421.3256
132521,2,98.109.8.231,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,262145,393217,458753,491521,491522,499714,503810,505858,505859,506371,506372,506500,506564,506596,506612,506620,506621,506623,A:$95/0days-B:$250/90days,A:$96/0days-B:$300/14days,A:$95/0days-B:$250/30days,A:$250/0days-B:$300/7days,A:$96/0days-B:$250/60days,A:$250/0days-B:$300/14days,A:$80/7days-B:$250/90days,A:$249/0days-B:$300/7days,A:$80/0days-B:$250/90days,A:$150/3days-B:$250/60days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$96/0days-B:$250/90days,A:$99/0days-B:$250/90days,A:$100/0days-B:$250/90days,A:$247/0days-B:$300/14days,A:$120/0days-B:$250/90days,A:$150/3days-B:$250/90days,A:$246/0days-B:$300/14days,A:$245/0days-B:$300/14days,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1426522352.55714,1426522356.18138,1426522358.70219,1426522361.5104,1426522364.42015,1426522367.40594,1426522370.52136,1426522372.83319,1426522375.26113,1426522378.04102,1426522380.86845,1426522383.32942,1426522386.01668,1426522388.43834,1426522391.47795,1426522394.23873,1426522397.38002,1426522399.85839,1426522402.27068,1426522405.50435
132523,4,72.36.55.10,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,524288,524289,655361,720897,720898,737282,745474,749570,749571,750595,750596,750852,750853,750917,750949,750950,750951,750955,750957,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$245/0days-B:$250/90days,A:$250/0days-B:$300/14days,A:$246/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$247/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$247/0days-B:$300/7days,A:$249/0days-B:$250/90days,A:$248/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$246/0days-B:$300/7days,A:$247/0days-B:$300/14days,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1426522715.13925,1426522719.48065,1426522722.91577,1426522726.62438,1426522731.27139,1426522734.7077,1426522738.3192,1426522742.34422,1426522746.04964,1426522749.50332,1426522756.5633,1426522760.58951,1426522764.58152,1426522767.8914,1426522772.50849,1426522782.84885,1426522787.03362,1426522792.25747,1426522797.22609,1426522800.80167
132527,4,76.106.244.157,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,524288,524289,655361,720897,720898,737282,737283,741379,741380,742404,742916,742917,743045,743046,743078,743094,743095,743099,743101,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$245/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$247/0days-B:$300/7days,A:$246/0days-B:$250/90days,A:$246/0days-B:$300/7days,A:$247/0days-B:$250/90days,A:$250/0days-B:$300/14days,A:$249/0days-B:$300/14days,A:$249/0days-B:$250/90days,A:$248/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$245/0days-B:$300/7days,2,1,2,2,1,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1426522845.94263,1426522853.33576,1426522856.60986,1426522863.39903,1426522866.81401,1426522870.43795,1426522874.40921,1426522877.61443,1426522881.66267,1426522884.99671,1426522888.34837,1426522891.71851,1426522894.39778,1426522897.87153,1426522900.64306,1426522904.78076,1426522909.06047,1426522912.10482,1426522915.57517,1426522918.82419
132525,2,50.80.51.223,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,524288,524289,655361,655362,688130,688131,696323,696324,698372,698373,698885,699141,699142,699206,699207,699223,699224,699228,699230,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$250/0days-B:$300/14days,A:$120/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$150/3days-B:$250/60days,A:$248/0days-B:$300/14days,A:$100/0days-B:$250/90days,A:$247/0days-B:$300/14days,A:$246/0days-B:$300/14days,A:$99/0days-B:$250/90days,A:$245/0days-B:$300/14days,A:$98/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$97/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$96/0days-B:$250/90days,A:$247/0days-B:$300/7days,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1426522904.5825,1426522908.90818,1426522912.38349,1426522916.93872,1426522920.42625,1426522924.55245,1426522929.82685,1426522936.58516,1426522941.45227,1426522945.06262,1426522950.54326,1426522954.0522,1426522958.7058,1426522962.58736,1426522966.61896,1426522969.95039,1426522974.0579,1426522980.16324,1426522985.00274,1426522988.97114
132513,2,50.83.253.173,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,262145,262146,262147,294915,294916,303108,303109,305157,305158,305159,305415,305543,305544,305576,305592,305593,305597,305599,A:$95/0days-B:$250/90days,A:$96/0days-B:$300/14days,A:$95/0days-B:$250/30days,A:$150/0days-B:$300/14days,A:$150/0days-B:$300/7days,A:$50/3days-B:$250/30days,A:$120/0days-B:$150/3days,A:$245/0days-B:$300/7days,A:$150/3days-B:$300/14days,A:$100/0days-B:$150/3days,A:$120/0days-B:$300/14days,A:$99/0days-B:$150/3days,A:$98/0days-B:$150/3days,A:$80/7days-B:$250/30days,A:$97/0days-B:$150/3days,A:$96/0days-B:$150/3days,A:$50/0days-B:$250/30days,A:$95/0days-B:$150/3days,A:$30/0days-B:$250/30days,A:$100/0days-B:$300/14days,1,2,1,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1426523025.71356,1426523031.06973,1426523035.83687,1426523040.1247,1426523044.88915,1426523051.89001,1426523056.18895,1426523066.71952,1426523075.55735,1426523081.11436,1426523084.76168,1426523091.15433,1426523096.47101,1426523101.9362,1426523109.20418,1426523114.03211,1426523119.53813,1426523123.53122,1426523129.20164,1426523136.03686
132524,1,73.35.119.118,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,524288,524289,655361,720897,753665,770049,770050,770051,770052,770053,770054,770055,770056,770120,770152,770168,770176,770180,770182,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$246/0days-B:$250/30days,A:$249/0days-B:$250/90days,A:$249/0days-B:$250/30days,A:$247/0days-B:$250/90days,A:$248/0days-B:$250/30days,A:$246/0days-B:$250/90days,A:$247/0days-B:$250/30days,A:$245/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$248/0days-B:$300/7days,A:$247/0days-B:$300/7days,A:$246/0days-B:$300/7days,A:$250/0days-B:$300/14days,A:$245/0days-B:$300/7days,A:$249/0days-B:$300/14days,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1426523068.02258,1426523072.10057,1426523075.24136,1426523080.89831,1426523085.9399,1426523091.34863,1426523095.32847,1426523103.20347,1426523107.39452,1426523111.44027,1426523115.93127,1426523120.91466,1426523125.1318,1426523128.62143,1426523132.44312,1426523136.64938,1426523139.94723,1426523143.00987,1426523146.03983,1426523149.97187
132528,1,71.10.155.34,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,524288,524289,655361,720897,720898,737282,745474,745475,747523,748547,749059,749060,749188,749189,749221,749222,749230,749234,749235,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$250/0days-B:$300/14days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$247/0days-B:$300/14days,A:$100/14days-B:$150/90days,A:$248/0days-B:$300/7days,A:$99/0days-B:$150/90days,A:$246/0days-B:$300/14days,A:$247/0days-B:$300/7days,A:$98/0days-B:$150/90days,A:$245/0days-B:$300/14days,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1426523086.25993,1426523089.57131,1426523093.43419,1426523094.9725,1426523098.22331,1426523106.8696,1426523110.20118,1426523113.56225,1426523116.87011,1426523121.49342,1426523125.13205,1426523129.06825,1426523132.52944,1426523136.97019,1426523141.49476,1426523146.49783,1426523149.4846,1426523152.48865,1426523157.08541,1426523160.64646
132530,3,70.32.34.140,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,524288,524289,655361,655362,655363,671747,671748,675844,675845,676869,676870,676871,676872,676873,676905,676906,676914,676918,676920,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$250/0days-B:$300/14days,A:$120/0days-B:$250/90days,A:$249/0days-B:$300/14days,A:$249/0days-B:$300/7days,A:$150/0days-B:$250/90days,A:$248/0days-B:$300/7days,A:$100/0days-B:$250/90days,A:$99/0days-B:$250/90days,A:$150/3days-B:$250/60days,A:$96/0days-B:$250/90days,A:$80/7days-B:$250/90days,A:$248/0days-B:$300/14days,A:$247/0days-B:$300/7days,A:$80/0days-B:$250/90days,A:$246/0days-B:$300/7days,A:$97/0days-B:$250/90days,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1426523280.25981,1426523284.6573,1426523288.71643,1426523296.27769,1426523301.43307,1426523305.99713,1426523312.345,1426523316.84609,1426523322.40485,1426523327.35288,1426523332.49988,1426523339.728,1426523345.96298,1426523352.83313,1426523359.95428,1426523366.59721,1426523372.43858,1426523377.96612,1426523384.00283,1426523389.74168
132526,3,67.255.203.216,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,524288,524289,655361,720897,720898,737282,745474,745475,747523,748547,749059,749060,749188,749252,749284,749300,749308,749312,749314,A:$95/0days-B:$250/90days,A:$248/0days-B:$250/90days,A:$250/0days-B:$300/7days,A:$150/3days-B:$250/90days,A:$245/0days-B:$250/30days,A:$150/0days-B:$250/90days,A:$249/0days-B:$300/7days,A:$120/0days-B:$150/90days,A:$250/0days-B:$300/14days,A:$249/0days-B:$300/14days,A:$248/0days-B:$300/14days,A:$100/0days-B:$150/90days,A:$247/0days-B:$300/14days,A:$100/14days-B:$150/90days,A:$99/0days-B:$150/90days,A:$248/0days-B:$300/7days,A:$98/0days-B:$150/90days,A:$246/0days-B:$300/14days,A:$97/0days-B:$150/90days,A:$96/0days-B:$150/90days,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1426523423.64124,1426523427.81056,1426523432.85771,1426523439.60104,1426523444.13254,1426523447.9074,1426523452.07667,1426523456.33772,1426523461.33036,1426523465.20072,1426523468.95819,1426523477.52917,1426523481.35719,1426523488.38291,1426523494.71009,1426523499.94644,1426523512.23713,1426523515.77633,1426523520.16288,1426523526.32415
