"","V1"
"3581",-818.329452992799
"3582",-821.271848141228
"3583",-830.697769673865
"3584",-802.226994033157
"3585",-813.766937262024
"3586",-809.272207876409
"3587",-801.398862177127
"3588",-795.088842588011
"3589",-794.06136972673
"3590",-783.148780810779
"3591",-789.058611967537
"3592",-797.867555391715
"3593",-805.277967221589
"3594",-792.139447443972
"3595",-793.455732333386
"3596",-813.730298916088
"3597",-794.708176481346
"3598",-792.785577603881
"3599",-797.632215815602
"3600",-820.060792003957
"3601",-824.774028622233
"3602",-818.621407906726
"3603",-827.119725434628
"3604",-841.699828973541
"3605",-834.132447217479
"3606",-805.530215635302
"3607",-829.015136473121
"3608",-840.492576008532
"3609",-824.17479652376
"3610",-813.52446021126
"3611",-815.126920653598
"3612",-818.049735970038
"3613",-828.142329857811
"3614",-805.123793925791
"3615",-814.866788471464
"3616",-786.735268405325
"3617",-784.924049027933
"3618",-819.581860044393
"3619",-808.357748153297
"3620",-802.712607733008
"3621",-811.492736550704
"3622",-821.227605755205
"3623",-841.966597312431
"3624",-835.36585688094
"3625",-823.310848321143
"3626",-816.118023129379
"3627",-780.181727928735
"3628",-777.02984575116
"3629",-797.902042296339
"3630",-791.49546181945
"3631",-802.253427890682
"3632",-810.144051916713
"3633",-806.395721782261
"3634",-804.457207956789
"3635",-795.960293949681
"3636",-812.729467222835
"3637",-794.129834168399
"3638",-773.42835373993
"3639",-773.694452412718
"3640",-787.217582547292
"3641",-765.348827134208
"3642",-787.615817707819
"3643",-774.676080634707
"3644",-774.699847216172
"3645",-800.085240416053
"3646",-815.103458984212
"3647",-859.259791964594
"3648",-841.468008048162
"3649",-823.843590975166
"3650",-825.606730147357
"3651",-808.566728707741
"3652",-832.189139288889
"3653",-826.452999210368
"3654",-822.171145205355
"3655",-784.941042294917
"3656",-784.092439815681
"3657",-789.855130606293
"3658",-778.423502043521
"3659",-772.0643425115
"3660",-794.195051720898
"3661",-818.46679036808
"3662",-793.934550093528
"3663",-808.186380444661
"3664",-807.20149599396
"3665",-794.543458132942
"3666",-820.760267544192
"3667",-792.748305472513
"3668",-810.511180654052
"3669",-823.5938269338
"3670",-819.188946263228
"3671",-812.11370084987
"3672",-817.31259559243
"3673",-813.890350648657
"3674",-810.803633226016
"3675",-812.854727839027
"3676",-797.662499138745
"3677",-785.360259609593
"3678",-789.466094681316
"3679",-823.825604355615
"3680",-805.406719138554
"3681",-797.004821115167
"3682",-820.962970302148
"3683",-816.894617067503
"3684",-805.845090206112
"3685",-802.205410872122
"3686",-807.389562180063
"3687",-799.719402208107
"3688",-797.731592309601
"3689",-779.151750803721
"3690",-805.07062474759
"3691",-794.573246189639
"3692",-773.395675964172
"3693",-800.932354281853
"3694",-813.00829567282
"3695",-814.900891660732
"3696",-796.21383093964
"3697",-780.139935627685
"3698",-783.906871811838
"3699",-786.768352850003
"3700",-796.790561149088
"3701",-783.341315299411
"3702",-801.232328838409
"3703",-793.167202818137
"3704",-814.774942671204
"3705",-807.592848092882
"3706",-811.263364626704
"3707",-793.69453059718
"3708",-825.440335745013
"3709",-802.329312597316
"3710",-807.676166513059
"3711",-804.616134442189
"3712",-810.321820304992
"3713",-810.846916842461
"3714",-794.277754323865
"3715",-816.297189601709
"3716",-779.840860450641
"3717",-811.152630545497
"3718",-809.723625486249
"3719",-797.29764724152
"3720",-808.326272663482
"3721",-799.09021973717
"3722",-779.692621334827
"3723",-769.216037645765
"3724",-780.222842930006
"3725",-778.189871163869
"3726",-795.603568361072
"3727",-774.998379820274
"3728",-776.149169897433
"3729",-789.856774835115
"3730",-796.457618669169
"3731",-790.880030868152
"3732",-787.936021052089
"3733",-785.658334267276
"3734",-774.750891472164
"3735",-794.164343885221
"3736",-771.340739635593
"3737",-795.478329037073
"3738",-810.498544176028
"3739",-829.504280791117
"3740",-806.656192408501
"3741",-787.012588937317
"3742",-805.183143277202
"3743",-805.240021130684
"3744",-799.642412937665
"3745",-778.00569196503
"3746",-784.128042050439
"3747",-786.355664869127
"3748",-807.401713982762
"3749",-814.422015772933
"3750",-793.246235431631
"3751",-794.127126948345
"3752",-798.086699806115
"3753",-804.564362830943
"3754",-811.860704276413
"3755",-775.881156366253
"3756",-786.359287151695
"3757",-794.716985662206
"3758",-791.898743689268
"3759",-782.254306195772
"3760",-790.436825513349
"3761",-805.118119779911
"3762",-804.787663128149
"3763",-818.16574587629
"3764",-796.188371235655
"3765",-775.681888837428
"3766",-779.068155548587
"3767",-815.888822491474
"3768",-809.326597055296
"3769",-788.697216568508
"3770",-785.91090029697
"3771",-800.126145542189
"3772",-813.179113762428
"3773",-812.112715212695
"3774",-792.545524650254
"3775",-802.09204605026
"3776",-783.892066820509
"3777",-803.05710098161
"3778",-819.70079142317
"3779",-830.022014958376
"3780",-802.317263102223
"3781",-820.65915661091
"3782",-820.705339357724
"3783",-831.0012915398
"3784",-822.21423358063
"3785",-815.521859778286
"3786",-819.04422185009
"3787",-784.496590994548
"3788",-798.512670232668
"3789",-796.24788292961
"3790",-805.0167143666
"3791",-807.29032654343
"3792",-822.821208101412
"3793",-823.235485292741
"3794",-846.63017999798
"3795",-813.361112546018
"3796",-808.972964972169
"3797",-777.070261298215
"3798",-789.796084878895
"3799",-805.09462133896
"3800",-807.738558367962
"3801",-799.524300657267
"3802",-787.960246799318
"3803",-788.520971042378
"3804",-797.968435318041
"3805",-792.737875908284
"3806",-801.26554384446
"3807",-785.863142325171
"3808",-806.366316688081
"3809",-815.790920901342
"3810",-820.744623462523
"3811",-782.005953557277
"3812",-789.322784909518
"3813",-799.340552279123
"3814",-776.117569068564
"3815",-791.876331597607
"3816",-801.00154247122
"3817",-806.634928490998
"3818",-817.252831185877
"3819",-818.051020123562
"3820",-805.819613277589
"3821",-808.21718994737
"3822",-793.090080525231
"3823",-792.504160645676
"3824",-821.303042785315
"3825",-800.737011437582
"3826",-810.558420785646
"3827",-798.738569628089
"3828",-803.805120128886
"3829",-792.434390566257
"3830",-806.466641014071
"3831",-788.1949532173
"3832",-802.375645910025
"3833",-816.45284409272
"3834",-793.62770558559
"3835",-805.597946027594
"3836",-800.765454785537
"3837",-813.651155107403
"3838",-804.688786106916
"3839",-796.500319942178
"3840",-816.369644593433
"3841",-837.45225717258
"3842",-835.606895864594
"3843",-825.03369120847
"3844",-810.728122269345
"3845",-796.479551048021
"3846",-772.08292440054
"3847",-762.232127868089
"3848",-778.572895221673
"3849",-805.568061322495
"3850",-801.08028923517
"3851",-812.173915851125
"3852",-792.416724827418
"3853",-799.978979933715
"3854",-822.912806565286
"3855",-829.071813635982
"3856",-830.958827795861
"3857",-824.723059691416
"3858",-831.897053952183
"3859",-848.994457010748
"3860",-805.803962864902
"3861",-802.047190134481
"3862",-824.002944748516
"3863",-799.322880505192
"3864",-810.712036010136
"3865",-800.470055652213
"3866",-797.372294016131
"3867",-780.987507019762
"3868",-787.045517900539
"3869",-782.834085017132
"3870",-763.930209260582
"3871",-770.633224833335
"3872",-793.967958856026
"3873",-782.20827399896
"3874",-769.433682977641
"3875",-784.873736219751
"3876",-788.697205323796
"3877",-800.818824341208
"3878",-789.703562601517
"3879",-791.922441963714
"3880",-798.650023949897
"3881",-804.554674228163
"3882",-808.536091890409
"3883",-779.960603933764
"3884",-808.511659449863
"3885",-790.9082119849
"3886",-810.850617116201
"3887",-834.173662396333
"3888",-824.197567375006
"3889",-812.255105470469
"3890",-802.456360229086
"3891",-808.552610752265
"3892",-787.110123187736
"3893",-798.044539546266
"3894",-784.949548727643
"3895",-802.152530095388
"3896",-798.991050172836
"3897",-815.470240568904
"3898",-816.590812320209
"3899",-786.64578862556
"3900",-800.502488214648
"3901",-792.942397037985
"3902",-793.146274481624
"3903",-782.649228297835
"3904",-799.924801685681
"3905",-817.427913495797
"3906",-789.517333638479
"3907",-813.416645891642
"3908",-808.79075384547
"3909",-823.209008862143
"3910",-812.130948758575
"3911",-810.856394621906
"3912",-833.274492952776
"3913",-827.298475663678
"3914",-807.904119657507
"3915",-809.753942976218
"3916",-783.159138576267
"3917",-789.926207645156
"3918",-786.219044863478
"3919",-797.364648446374
"3920",-776.13211667931
"3921",-785.982379957662
"3922",-791.48010817353
"3923",-807.138301431634
"3924",-810.79918868479
"3925",-799.939303711905
"3926",-787.946962683123
"3927",-819.358605089727
"3928",-795.95644656196
"3929",-800.900633690365
"3930",-831.401458830146
"3931",-796.389044858643
"3932",-801.396881256957
"3933",-822.318897093553
"3934",-821.602932908871
"3935",-811.116629510689
"3936",-795.097466342217
"3937",-785.477514199567
"3938",-797.758321967226
"3939",-782.690568509846
"3940",-779.61878959622
"3941",-792.851768725776
"3942",-798.631086530256
"3943",-779.571903829766
"3944",-806.226911449814
"3945",-779.435480132423
"3946",-792.900148974237
"3947",-804.991613302316
"3948",-787.618648461727
"3949",-796.145808672681
"3950",-797.17004240254
"3951",-810.377563331961
"3952",-807.255588189075
"3953",-798.196952165449
"3954",-811.007890389255
"3955",-813.648177372746
"3956",-829.453143167147
"3957",-802.220925255289
"3958",-817.118090415779
"3959",-812.849964730632
"3960",-824.381335509866
"3961",-802.52757662733
"3962",-786.203161282785
"3963",-799.8980793795
"3964",-798.355759260199
"3965",-784.015090424683
"3966",-791.759980481306
"3967",-782.500775542034
"3968",-788.456506764827
"3969",-799.228349175109
"3970",-809.187331095804
"3971",-813.306497776579
"3972",-843.38107943408
"3973",-791.850168368497
"3974",-820.241291958157
"3975",-798.776649310499
"3976",-819.703228970232
"3977",-817.119474916276
"3978",-782.69421059412
"3979",-777.475489481718
"3980",-791.947273670909
"3981",-814.27844233188
"3982",-788.774403561289
"3983",-799.069887515005
"3984",-792.914453837531
"3985",-809.860489773374
"3986",-797.30721594189
"3987",-819.995260177508
"3988",-828.179151094511
"3989",-839.055202882243
"3990",-803.540362118594
"3991",-826.276187714621
"3992",-821.392589518892
"3993",-819.104916141863
"3994",-812.969877177358
"3995",-815.984872814178
"3996",-813.173948244408
"3997",-794.878331080643
"3998",-789.476581863638
"3999",-798.695431174324
"4000",-787.865453489062
"4001",-775.74676093356
"4002",-770.08932118853
"4003",-782.733867345817
"4004",-784.86325374167
"4005",-815.177883295253
"4006",-798.475056447567
"4007",-829.76906690325
"4008",-797.535906289952
"4009",-796.294333601201
"4010",-804.651113249769
"4011",-790.313509135555
"4012",-784.860463088346
"4013",-790.457772282815
"4014",-792.028716530828
"4015",-789.110737796054
"4016",-774.925315013547
"4017",-803.466239186081
"4018",-793.988758853637
"4019",-785.582837665034
"4020",-791.683374438441
"4021",-799.455508977855
"4022",-814.673598747817
"4023",-808.079601931271
"4024",-820.665354656891
"4025",-807.116102753561
"4026",-804.705888930034
"4027",-817.164252108828
"4028",-810.420243637964
"4029",-790.355425153403
"4030",-775.365425950899
"4031",-770.492223917886
"4032",-758.916729809472
"4033",-764.856183257145
"4034",-784.641729999729
"4035",-787.715754707626
"4036",-778.495931860768
"4037",-790.873231434318
"4038",-782.350238968343
"4039",-756.53178734905
"4040",-768.729535504079
"4041",-769.697317051484
"4042",-763.291685185935
"4043",-759.210390644639
"4044",-770.429492623336
"4045",-770.871990761288
"4046",-771.811671836868
"4047",-777.151271749148
"4048",-766.846634560407
"4049",-779.083224509189
"4050",-779.58673441618
"4051",-790.605517307763
"4052",-791.467453451961
"4053",-789.746812138169
"4054",-792.560306764063
"4055",-819.041522902261
"4056",-813.988818294358
"4057",-795.277276513153
"4058",-781.126357337636
"4059",-786.17063815503
"4060",-797.546562209277
"4061",-793.888276346753
"4062",-801.941842565208
"4063",-807.762397593006
"4064",-824.504616454243
"4065",-809.38650315161
"4066",-796.769844870841
"4067",-798.690358794238
"4068",-777.935227070075
"4069",-792.898551315615
"4070",-792.390401285241
"4071",-796.881280594464
"4072",-830.236189099237
"4073",-797.453733711395
"4074",-780.121076986256
"4075",-793.052895674
"4076",-800.062279641863
"4077",-796.878789272616
"4078",-809.66120502068
"4079",-802.626078758984
"4080",-799.850114057912
"4081",-809.735512971262
"4082",-766.596108938742
"4083",-803.173895182688
"4084",-797.000959821735
"4085",-810.647770049169
"4086",-796.716144671086
"4087",-775.924179950079
"4088",-792.845587972804
"4089",-768.467925436424
"4090",-787.674815765867
"4091",-795.841342684609
"4092",-803.026239048433
"4093",-804.320752969804
"4094",-786.694041435288
"4095",-800.149824735883
"4096",-813.150260977569
"4097",-800.443573095564
"4098",-800.345297907351
"4099",-816.599911080544
"4100",-808.6547385258
"4101",-791.481086468997
"4102",-782.39792431198
"4103",-808.801928966779
"4104",-792.830319024491
"4105",-776.655699124804
"4106",-769.720978931992
"4107",-770.984670680645
"4108",-776.978176760864
"4109",-798.048453743201
"4110",-794.482682858095
"4111",-779.719274123414
"4112",-780.775288254413
"4113",-788.978648522652
"4114",-777.06227388115
"4115",-793.308995460554
"4116",-797.587512466129
"4117",-780.417114005018
"4118",-779.93738722892
"4119",-788.710632350718
"4120",-781.716447157634
"4121",-818.640012240432
"4122",-796.318050546168
"4123",-788.005374946132
"4124",-792.47994914597
"4125",-821.053459930363
"4126",-786.988098312085
"4127",-812.643955903705
"4128",-787.438167710865
"4129",-821.174562521822
"4130",-825.283149873585
"4131",-802.654962381152
"4132",-802.698259138048
"4133",-772.406097787878
"4134",-792.400627424055
"4135",-812.906156487299
"4136",-790.358899234527
"4137",-795.446527404067
"4138",-810.849317797398
"4139",-812.318565617231
"4140",-799.165148023877
"4141",-810.747063121104
"4142",-817.934640134874
"4143",-804.426172113377
"4144",-807.514442730492
"4145",-790.662653019756
"4146",-781.106699825896
"4147",-792.657480147413
"4148",-799.059741476834
"4149",-797.386429557297
"4150",-800.578163635761
"4151",-776.802252434651
"4152",-790.127692385222
"4153",-801.765445874969
"4154",-793.751389192078
"4155",-788.320163747321
"4156",-773.249773858605
"4157",-778.356088193525
"4158",-793.523952449747
"4159",-774.56605920111
"4160",-787.196677720606
"4161",-811.791197627822
"4162",-806.58685333516
"4163",-828.264340196494
"4164",-820.986955800319
"4165",-820.465947272951
"4166",-818.385973707227
"4167",-803.025943347658
"4168",-834.912735208963
"4169",-824.730780415376
"4170",-842.193695476945
"4171",-820.147055232967
"4172",-818.617849216734
"4173",-807.190330346243
"4174",-790.985331103036
"4175",-791.555859128827
"4176",-814.490781463914
"4177",-807.85460482011
"4178",-805.514676902742
"4179",-786.220213535778
"4180",-797.694411350702
"4181",-769.179102733596
"4182",-812.331630411806
"4183",-813.95114241881
"4184",-802.331956675739
"4185",-819.872352572098
"4186",-822.832681700014
"4187",-804.368567877091
"4188",-793.740101684433
"4189",-788.563022382708
"4190",-800.664562074245
"4191",-794.164559761537
"4192",-811.468210363542
"4193",-793.055801437231
"4194",-819.684337605036
"4195",-856.119948250228
"4196",-868.388323524411
"4197",-828.134559240534
"4198",-817.199876968816
"4199",-820.461555888954
"4200",-814.09631992259
"4201",-791.619398683327
"4202",-786.407118256341
"4203",-776.103323275792
"4204",-799.740563318403
"4205",-780.020216975262
"4206",-783.581221505286
"4207",-807.642190671009
"4208",-799.981566090054
"4209",-789.453125541504
"4210",-801.692768739201
"4211",-790.128153717681
"4212",-800.213212066375
"4213",-782.685441160252
"4214",-775.812885677411
"4215",-786.62236469242
"4216",-797.724945480674
"4217",-801.629329229402
"4218",-794.081062094938
"4219",-816.097882957501
"4220",-802.074830366894
"4221",-822.519586705457
"4222",-803.182165247124
"4223",-801.919981174776
"4224",-810.09535346842
"4225",-786.765155605689
"4226",-819.460371038177
"4227",-806.388561752834
"4228",-805.966225912576
"4229",-798.489769813902
"4230",-818.623825592014
"4231",-829.802699856129
"4232",-807.719776402132
"4233",-817.195645631854
"4234",-794.18600287905
"4235",-802.162947061334
"4236",-818.451118834733
"4237",-816.172364077808
"4238",-833.316168645111
"4239",-824.671338757991
"4240",-829.276347277844
"4241",-801.233500218405
"4242",-828.248623749522
"4243",-815.406173011091
"4244",-813.807991218133
"4245",-809.443565368048
"4246",-800.38969266128
"4247",-811.730494249757
"4248",-807.406447042834
"4249",-799.965969648707
"4250",-781.886863288029
"4251",-787.809921794264
"4252",-789.700243005369
"4253",-790.673884490654
"4254",-800.736663155247
"4255",-820.513081746261
"4256",-836.719501487354
"4257",-839.751763521885
"4258",-838.704611988846
"4259",-822.898696597357
"4260",-819.922542918862
"4261",-799.285195547459
"4262",-808.894158350068
"4263",-806.318376138244
"4264",-833.037308560157
"4265",-820.569455966757
"4266",-806.159745211908
"4267",-796.909815556243
"4268",-792.400307438736
"4269",-790.099217031791
"4270",-782.739025143649
"4271",-791.805426003279
"4272",-802.519087227728
"4273",-794.147406592965
"4274",-814.30753708605
"4275",-808.014269989616
"4276",-791.011495277654
"4277",-801.012772508608
"4278",-790.224341864413
"4279",-816.619706345826
"4280",-815.392063735337
"4281",-806.313503179914
"4282",-820.67356130458
"4283",-805.019203862249
"4284",-788.360787460682
"4285",-785.965702530399
"4286",-779.967967294601
"4287",-786.211272880248
"4288",-808.597503178083
"4289",-809.456986260164
"4290",-796.503212423789
"4291",-817.618017383009
"4292",-806.522799767908
"4293",-793.113022562497
"4294",-816.085686820542
"4295",-834.765802260647
"4296",-801.095799450894
"4297",-799.006315860387
"4298",-793.991118023084
"4299",-793.234813678818
"4300",-795.459238117305
"4301",-785.974427322951
"4302",-801.048698222926
"4303",-792.598903793455
"4304",-819.611855493215
"4305",-806.756658389469
"4306",-794.850787702874
"4307",-819.251558256871
"4308",-813.638007159055
"4309",-803.678036999362
"4310",-821.326651377247
"4311",-817.502206605485
"4312",-835.21109841859
"4313",-820.481088703904
"4314",-812.445200509247
"4315",-813.021158118404
"4316",-799.708926307002
"4317",-799.269749447664
"4318",-800.340565984905
"4319",-802.352396273016
"4320",-798.29708103385
"4321",-798.040724246712
"4322",-800.559426728322
"4323",-807.429768683645
"4324",-809.390664434303
"4325",-808.16119838622
"4326",-801.407374754019
"4327",-823.94016745628
"4328",-849.966575536719
"4329",-818.329763263056
"4330",-798.017163851329
"4331",-824.39680645865
"4332",-821.478872392658
"4333",-783.765046549672
"4334",-774.793905483761
"4335",-811.562969717146
"4336",-786.667518097499
"4337",-799.344083527979
"4338",-800.726746727466
"4339",-839.744351261011
"4340",-812.399304959057
"4341",-806.091003141462
"4342",-787.107018006063
"4343",-784.026328686389
"4344",-772.182101344731
"4345",-768.451304161516
"4346",-765.196784446193
"4347",-782.495085394531
"4348",-809.317619958776
"4349",-835.479017905539
"4350",-815.005337481297
"4351",-799.318066070338
"4352",-805.092655902526
"4353",-797.459157525173
"4354",-784.470301415309
"4355",-796.878307938994
"4356",-796.56876854647
"4357",-797.988363051172
"4358",-835.063493095997
"4359",-801.680387410656
"4360",-790.403094827085
"4361",-800.89935485061
"4362",-804.671269956309
"4363",-798.783542146841
"4364",-793.036018474851
"4365",-776.375724275672
"4366",-800.192323703403
"4367",-822.981051091563
"4368",-811.243076391836
"4369",-806.705965987748
"4370",-808.692173708334
"4371",-797.024937671616
"4372",-807.955565913582
"4373",-809.729511192428
"4374",-812.678071032801
"4375",-825.437086142711
"4376",-806.875719784901
"4377",-834.645333456685
"4378",-824.749745839137
"4379",-820.895530749833
"4380",-812.21434347135
"4381",-826.99197189166
"4382",-801.179581570593
"4383",-799.670024218236
"4384",-798.54314710793
"4385",-808.870177836637
"4386",-792.18833342877
"4387",-800.080992498818
"4388",-804.072846978005
"4389",-806.043793905955
"4390",-787.632560645802
"4391",-800.363468995397
"4392",-796.294762283228
"4393",-786.408216877438
"4394",-799.987389739851
"4395",-803.231751382627
"4396",-789.927872337588
"4397",-804.011658897135
"4398",-801.879420101455
"4399",-809.819183368078
"4400",-795.910170722318
"4401",-827.448917687107
"4402",-825.372262892293
"4403",-830.341338553975
"4404",-824.228963280254
"4405",-801.072639750736
"4406",-793.042818995874
"4407",-801.566291858957
"4408",-813.238780537869
"4409",-818.849315835986
"4410",-807.162823456924
"4411",-769.382835152217
"4412",-789.373785887446
"4413",-768.84215493427
"4414",-777.322036035436
"4415",-790.987041098141
"4416",-796.423424724822
"4417",-805.881956978322
"4418",-794.19915761952
"4419",-789.053678755496
"4420",-802.877007000513
"4421",-804.572997369644
"4422",-821.995030742018
"4423",-826.420771440012
"4424",-818.571278918382
"4425",-824.692915259178
"4426",-797.868872105078
"4427",-794.152741881547
"4428",-786.035383250496
"4429",-822.013490783627
"4430",-819.65430237803
"4431",-825.323019968241
"4432",-832.152093266589
"4433",-812.040533139919
"4434",-826.541940710296
"4435",-794.016803441075
"4436",-809.687255783944
"4437",-792.072159940863
"4438",-785.152472672394
"4439",-785.658561124866
"4440",-785.177382191782
"4441",-790.566150171637
"4442",-796.895857820031
"4443",-799.693039669035
"4444",-771.293957372993
"4445",-753.974450224569
"4446",-764.986152443882
"4447",-790.081131451195
"4448",-793.725050886361
"4449",-789.020548240572
"4450",-809.048920717501
"4451",-804.321943693493
"4452",-791.642435757393
"4453",-785.720714501366
"4454",-798.796463030083
"4455",-790.266624640851
"4456",-787.254725645879
"4457",-787.014669104188
"4458",-793.104188528067
"4459",-779.989477340793
"4460",-760.614987312388
"4461",-776.514257602092
"4462",-807.109978815541
"4463",-810.174113931873
"4464",-814.798572193206
"4465",-803.164567575163
"4466",-808.016598758929
"4467",-803.436483494889
"4468",-806.300381105832
"4469",-794.360600043166
"4470",-789.207866284283
"4471",-812.368755878355
"4472",-810.805437373094
"4473",-776.776396772976
"4474",-784.317879712058
"4475",-789.507667991814
"4476",-777.497769650481
"4477",-787.011026209481
"4478",-784.87562683313
"4479",-760.032139683467
"4480",-780.99893482295
"4481",-793.266448714197
"4482",-775.642969735485
"4483",-784.435621593912
"4484",-779.88078897468
"4485",-798.612573794108
"4486",-782.376956653991
"4487",-818.232090870676
"4488",-798.995893428994
"4489",-823.817246803889
"4490",-811.581811412766
"4491",-825.524693184432
"4492",-809.43633576016
"4493",-811.606945185813
"4494",-811.19734783635
"4495",-791.150422412336
"4496",-804.738126276284
"4497",-779.861655866272
"4498",-798.922735362262
"4499",-799.646460717938
"4500",-788.924144300789
"4501",-796.705603059086
"4502",-826.006437063365
"4503",-805.585777416499
"4504",-838.309415271927
"4505",-855.106585653058
"4506",-830.3432153814
"4507",-815.796265251664
"4508",-824.92047817997
"4509",-780.27042893395
"4510",-803.587058169051
"4511",-792.833174498743
"4512",-801.232244164242
"4513",-776.601474612434
"4514",-801.57147659018
"4515",-798.931353856407
"4516",-797.843897983706
"4517",-795.823324119948
"4518",-801.920741292463
"4519",-790.760224311726
"4520",-817.129272701769
"4521",-791.61899877642
"4522",-796.513164155461
"4523",-782.785329782982
"4524",-787.01242455049
"4525",-785.798786157817
"4526",-809.026008526544
"4527",-813.801113953156
"4528",-791.250234555246
"4529",-794.365455023658
"4530",-801.256090276491
"4531",-791.096111190724
"4532",-813.265977064942
"4533",-797.28162494381
"4534",-805.688097197029
"4535",-802.967358476112
"4536",-796.840775776975
"4537",-787.003973769703
"4538",-791.364867496897
"4539",-799.457174924983
"4540",-789.524738942361
"4541",-798.191805141503
"4542",-790.295912589662
"4543",-784.414818108314
"4544",-780.600192857826
"4545",-808.964442643929
"4546",-807.213562724661
"4547",-804.378954594105
"4548",-800.811047958521
"4549",-812.560255935975
"4550",-795.409588650109
"4551",-794.875283991085
"4552",-828.014332282501
"4553",-822.305063370615
"4554",-812.924258484565
"4555",-798.245826512496
"4556",-795.929166310022
"4557",-798.103913277648
"4558",-792.535522203325
"4559",-807.871650392502
"4560",-805.167913985728
"4561",-818.168011659671
"4562",-803.384189454048
"4563",-799.861093360545
"4564",-811.238516331579
"4565",-827.564224158001
"4566",-815.090568772068
"4567",-803.574998658338
"4568",-796.240981950268
"4569",-809.035218361283
"4570",-803.015731714442
"4571",-786.561147751506
"4572",-814.421249016753
"4573",-838.473592268454
"4574",-804.638950773146
"4575",-806.226808637921
"4576",-812.126930382291
"4577",-786.339850007665
"4578",-806.519538651792
"4579",-806.677646198056
"4580",-781.957708087087
"4581",-817.052160894888
"4582",-810.012811806719
"4583",-803.961808104286
"4584",-831.391869301878
"4585",-812.277883998884
"4586",-829.250163593931
"4587",-812.588785016407
"4588",-809.406182569668
"4589",-819.673917873848
"4590",-801.11911518099
"4591",-813.79678714865
"4592",-796.506109462208
"4593",-803.354684972814
"4594",-804.026570776408
"4595",-802.324843353965
"4596",-780.802859726557
"4597",-779.324171667247
"4598",-796.40143179345
"4599",-791.176345804579
"4600",-805.220381631084
"4601",-786.293226811276
"4602",-795.519919779809
"4603",-801.373243964596
"4604",-798.078708438244
"4605",-804.031961253769
"4606",-809.057585868913
"4607",-809.60665406798
"4608",-816.176415303498
"4609",-812.610505003771
"4610",-850.67314608492
"4611",-818.711962667583
"4612",-824.287910523337
"4613",-834.676572547637
"4614",-834.773790196714
"4615",-794.951466617445
"4616",-797.482836388369
"4617",-787.09302160059
"4618",-777.957410784761
"4619",-799.858932388244
"4620",-793.512570472123
"4621",-780.395311800581
"4622",-781.465676638568
"4623",-770.021301406969
"4624",-777.186949398576
"4625",-771.836223242353
"4626",-793.755114890252
"4627",-789.597162275287
"4628",-805.407497684157
"4629",-816.51220167847
"4630",-795.245949770685
"4631",-795.988568389518
"4632",-791.972399966597
"4633",-792.131015883032
"4634",-783.907411739653
"4635",-784.64347345285
"4636",-773.682717287298
"4637",-788.737663354093
"4638",-768.761257766276
"4639",-767.513777001186
"4640",-775.64997177696
"4641",-783.228086239381
"4642",-792.336460243394
"4643",-780.419183242278
"4644",-775.671830103748
"4645",-787.63550415183
"4646",-799.204161237431
"4647",-803.842867723499
"4648",-805.717153151773
"4649",-810.036365496932
"4650",-808.462694054109
"4651",-784.510572658602
"4652",-803.196989353116
"4653",-795.501920113392
"4654",-774.316170739692
"4655",-789.285086429642
"4656",-813.744943482249
"4657",-798.714035559134
"4658",-816.644791401763
"4659",-814.175444939336
"4660",-830.202438810136
"4661",-799.621505644293
"4662",-789.091015868429
"4663",-808.722362759638
"4664",-785.004888522884
"4665",-789.486018246272
"4666",-778.968580440206
"4667",-784.507919177034
"4668",-789.414450233687
"4669",-788.101357500831
"4670",-785.527809120339
"4671",-778.162421223949
"4672",-781.207211253085
"4673",-782.789283840334
"4674",-783.775099382079
"4675",-783.850095579968
"4676",-805.3378771394
"4677",-801.655286105571
"4678",-798.67444877966
"4679",-798.34669147378
"4680",-808.803666329669
"4681",-788.224595629966
"4682",-809.3828575286
"4683",-832.234687718665
"4684",-823.363204468008
"4685",-817.764562024333
"4686",-835.209120536453
"4687",-838.413875940641
"4688",-803.757475712723
"4689",-813.141689915026
"4690",-803.386762081673
"4691",-806.013241874412
"4692",-793.813106401705
"4693",-804.932078683425
"4694",-808.701019239667
"4695",-779.604156478522
"4696",-778.491055949299
"4697",-788.664674264832
"4698",-799.723514939452
"4699",-804.204008207996
"4700",-788.067513295773
"4701",-798.584391266675
"4702",-824.465483052674
"4703",-820.676788377771
"4704",-800.818562029539
"4705",-828.850867115151
"4706",-830.332504364372
"4707",-821.580511118055
"4708",-822.600783199482
"4709",-811.93830267892
"4710",-815.911734855858
"4711",-796.110946891636
"4712",-792.738754197262
"4713",-807.266867077987
"4714",-787.750461996987
"4715",-807.28750162136
"4716",-786.228784176614
"4717",-788.322733632773
"4718",-780.789423589435
"4719",-802.004047471931
"4720",-770.610674299628
"4721",-795.097018593111
"4722",-783.089128218235
"4723",-789.165454949067
"4724",-797.817464659761
"4725",-814.822436293778
"4726",-791.639888612918
"4727",-811.187750473112
"4728",-808.953966451162
"4729",-817.228433148426
"4730",-826.937755070096
"4731",-804.735451837191
"4732",-800.326037959329
"4733",-796.176449421194
"4734",-801.793289657463
"4735",-775.745651749608
"4736",-801.134072165854
"4737",-807.783956923129
"4738",-792.960273726951
"4739",-791.974480382251
"4740",-784.259238895447
"4741",-790.070741050477
"4742",-812.245031199543
"4743",-816.694196007774
"4744",-787.55577804597
"4745",-821.899510794336
"4746",-809.350582241063
